scenario_id,category,datasets_json,omega,K,N_min,method,ci_low,ci_high,ci_width,clipped,valid,runtime_ms,width_ratio_vs_sim,jaccard_vs_sim,overlap_vs_sim,endpoint_abs_err_vs_sim,center_abs_err_vs_sim
232,heterogeneity,"[[39, 33, 25]]",0.8025245957452734,1000,47,Established CI #1,47.0,58.049165903022896,11.049165903022896,False,True,0.18319999799132347,1.1049165903022895,0.90504569193446,10.0,1.049165903022896,0.524582951511448
232,heterogeneity,"[[39, 33, 25]]",0.8025245957452734,1000,47,Established CI #2,47.0,57.0,10.0,False,True,310.5975999496877,1.0,1.0,10.0,0.0,0.0
233,heterogeneity,"[[113, 100, 61]]",1.6858904149130278,1000,152,Simulation (reference),181.0,245.0,64.0,False,True,121.59549992065877,1.0,1.0,64.0,0.0,0.0
233,heterogeneity,"[[113, 100, 61]]",1.6858904149130278,1000,152,ehp CI,182.0,247.0,65.0,False,True,13.269499992020428,1.015625,0.9545454545454546,63.0,3.0,1.5
233,heterogeneity,"[[113, 100, 61]]",1.6858904149130278,1000,152,Established CI #1,166.00361166900348,205.87343751132437,39.86982584232089,False,True,0.18690002616494894,0.622966028786264,0.3148680343094186,24.87343751132437,54.122950819672155,27.061475409836078
233,heterogeneity,"[[113, 100, 61]]",1.6858904149130278,1000,152,Established CI #2,183.0,246.0,63.0,False,True,923.3129000058398,0.984375,0.9538461538461539,62.0,3.0,1.5
234,heterogeneity,"[[66, 93, 59]]",1.5434135421766166,1000,100,Simulation (reference),101.0,116.0,15.0,False,True,128.41899995692074,1.0,1.0,15.0,0.0,0.0
234,heterogeneity,"[[66, 93, 59]]",1.5434135421766166,1000,100,ehp CI,101.0,116.0,15.0,False,True,11.28249999601394,1.0,1.0,15.0,0.0,0.0
234,heterogeneity,"[[66, 93, 59]]",1.5434135421766166,1000,100,Established CI #1,100.07447290438408,114.17128980748033,14.096816903096254,False,True,0.32949994783848524,0.9397877935397503,0.8270551880889526,13.171289807480335,2.7542372881355845,1.3771186440677923
234,heterogeneity,"[[66, 93, 59]]",1.5434135421766166,1000,100,Established CI #2,101.0,115.0,14.0,False,True,709.8895000526682,0.9333333333333333,0.9333333333333333,14.0,1.0,0.5
235,heterogeneity,"[[149, 94, 36]]",1.7282986458166802,1946,207,Simulation (reference),400.0,715.0,315.0,False,True,983.944799983874,1.0,1.0,315.0,0.0,0.0
235,heterogeneity,"[[149, 94, 36]]",1.7282986458166802,1946,207,ehp CI,400.0,717.0,317.0,False,True,60.96219993196428,1.0063492063492063,0.9936908517350158,315.0,2.0,1.0
235,heterogeneity,"[[149, 94, 36]]",1.7282986458166802,1946,207,Established CI #1,315.80048211852676,504.32451788147324,188.52403576294648,False,True,0.5391000304371119,0.5984890024220523,0.261334278245417,104.32451788147324,294.875,147.4375
235,heterogeneity,"[[149, 94, 36]]",1.7282986458166802,1946,207,Established CI #2,403.0,709.0,306.0,False,True,5244.200099958107,0.9714285714285714,0.9714285714285714,306.0,9.0,1.5
236,heterogeneity,"[[141, 100, 37]]",1.8619851312703335,1906,204,Simulation (reference),408.0,735.0,327.0,False,True,874.6917999815196,1.0,1.0,327.0,0.0,0.0
236,heterogeneity,"[[141, 100, 37]]",1.8619851312703335,1906,204,ehp CI,408.0,735.0,327.0,False,True,81.89509995281696,1.0,1.0,327.0,0.0,0.0
236,heterogeneity,"[[141, 100, 37]]",1.8619851312703335,1906,204,Established CI #1,304.81600578510125,480.0623725932771,175.24636680817582,False,True,0.9750000899657607,0.5359216110341768,0.16751523432384668,72.06237259327708,358.12162162162167,179.06081081081084
236,heterogeneity,"[[141, 100, 37]]",1.8619851312703335,1906,204,Established CI #2,411.0,727.0,316.0,False,True,6152.29380002711,0.9663608562691132,0.9663608562691132,316.0,11.0,2.5
237,heterogeneity,"[[71, 50, 39]]",1.250543000311322,1000,82,Simulation (reference),85.0,108.0,23.0,False,True,601.6244000056759,1.0,1.0,23.0,0.0,0.0
237,heterogeneity,"[[71, 50, 39]]",1.250543000311322,1000,82,ehp CI,85.0,108.0,23.0,False,True,29.463800019584596,1.0,1.0,23.0,0.0,0.0
237,heterogeneity,"[[71, 50, 39]]",1.250543000311322,1000,82,Established CI #1,83.38501480153087,104.32011340359733,20.93509860206646,False,True,0.8662999607622623,0.9102216783507157,0.7848923429293349,19.320113403597333,5.294871794871796,2.647435897435898
237,heterogeneity,"[[71, 50, 39]]",1.250543000311322,1000,82,Established CI #2,85.0,107.0,22.0,False,True,2145.26040002238,0.9565217391304348,0.9565217391304348,22.0,1.0,0.5
238,heterogeneity,"[[97, 187, 84]]",1.4872110308386228,1080,200,Simulation (reference),209.0,245.0,36.0,False,True,461.11589996144176,1.0,1.0,36.0,0.0,0.0
238,heterogeneity,"[[97, 187, 84]]",1.4872110308386228,1080,200,ehp CI,210.0,246.0,36.0,False,True,43.36180002428591,1.0,0.9459459459459459,35.0,2.0,1.0
238,heterogeneity,"[[97, 187, 84]]",1.4872110308386228,1080,200,Established CI #1,219.08017465660078,261.0150634386373,41.93488878203652,False,True,0.5861000390723348,1.1648580217232367,0.4983138273776616,25.919825343399225,26.095238095238074,13.047619047619037
238,heterogeneity,"[[97, 187, 84]]",1.4872110308386228,1080,200,Established CI #2,210.0,245.0,35.0,False,True,2773.2824999839067,0.9722222222222222,0.9722222222222222,35.0,1.0,0.5
239,heterogeneity,"[[103, 59, 50]]",1.9434295924732374,1000,112,Simulation (reference),118.0,153.0,35.0,False,True,454.833299969323,1.0,1.0,35.0,0.0,0.0
239,heterogeneity,"[[103, 59, 50]]",1.9434295924732374,1000,112,ehp CI,118.0,153.0,35.0,False,True,28.382700053043664,1.0,1.0,35.0,0.0,0.0
239,heterogeneity,"[[103, 59, 50]]",1.9434295924732374,1000,112,Established CI #1,117.29998198823183,145.14001801176818,27.840036023536342,False,True,0.7158999796956778,0.7954296006724669,0.7602242106102505,27.140018011768177,8.559999999999988,4.280000000000001
239,heterogeneity,"[[103, 59, 50]]",1.9434295924732374,1000,112,Established CI #2,118.0,152.0,34.0,False,True,1741.924799978733,0.9714285714285714,0.9714285714285714,34.0,1.0,0.5
240,heterogeneity,"[[47, 58, 18]]",1.3496454896600338,1000,87,Simulation (reference),124.0,265.0,141.0,False,True,457.8520000213757,1.0,1.0,141.0,0.0,0.0
240,heterogeneity,"[[47, 58, 18]]",1.3496454896600338,1000,87,ehp CI,127.0,268.0,141.0,False,True,24.255800060927868,1.0,0.9583333333333334,138.0,6.0,3.0
240,heterogeneity,"[[47, 58, 18]]",1.3496454896600338,1000,87,Established CI #1,106.63947589160455,199.61052410839545,92.9710482167909,False,True,0.5867000436410308,0.6593691362892972,0.47745815779594897,75.61052410839545,82.75,41.375
240,heterogeneity,"[[47, 58, 18]]",1.3496454896600338,1000,87,Established CI #2,129.0,260.0,131.0,False,True,1482.0857000304386,0.9290780141843972,0.9290780141843972,131.0,10.0,0.0
241,heterogeneity,"[[141, 111, 27]]",1.7015589549269317,2899,225,Simulation (reference),597.0,1231.0,634.0,False,True,1373.9265999756753,1.0,1.0,634.0,0.0,0.0
241,heterogeneity,"[[141, 111, 27]]",1.7015589549269317,2899,225,ehp CI,595.0,1230.0,635.0,False,True,129.65230003464967,1.001577287066246,0.9952830188679245,633.0,3.0,1.5
241,heterogeneity,"[[141, 111, 27]]",1.7015589549269317,2899,225,Established CI #1,413.7357969522696,762.2642030477305,348.52840609546087,False,True,0.6178999319672585,0.5497293471537238,0.20221637315256127,165.26420304773046,652.0,326.0
241,heterogeneity,"[[141, 111, 27]]",1.7015589549269317,2899,225,Established CI #2,602.0,1209.0,607.0,False,True,9694.721300038509,0.9574132492113565,0.9574132492113565,607.0,27.0,8.5
242,heterogeneity,"[[182, 130, 52]]",0.8540710494755359,2275,260,Simulation (reference),366.0,511.0,145.0,False,True,1064.1706999158487,1.0,1.0,145.0,0.0,0.0
242,heterogeneity,"[[182, 130, 52]]",0.8540710494755359,2275,260,ehp CI,367.0,513.0,146.0,False,True,178.73060004785657,1.006896551724138,0.9795918367346939,144.0,3.0,1.5
242,heterogeneity,"[[182, 130, 52]]",0.8540710494755359,2275,260,Established CI #1,383.1989922681375,552.8010077318625,169.60201546372497,False,True,0.8585000177845359,1.1696690721636205,0.6841558794763591,127.80100773186251,58.99999999999994,29.5
242,heterogeneity,"[[182, 130, 52]]",0.8540710494755359,2275,260,Established CI #2,368.0,511.0,143.0,False,True,9551.676900009625,0.9862068965517241,0.9862068965517241,143.0,2.0,1.0
243,heterogeneity,"[[178, 103, 64]]",1.2556649447601624,1433,217,Simulation (reference),268.0,357.0,89.0,False,True,790.7457000110298,1.0,1.0,89.0,0.0,0.0
243,heterogeneity,"[[178, 103, 64]]",1.2556649447601624,1433,217,ehp CI,268.0,356.0,88.0,False,True,74.11819999106228,0.9887640449438202,0.9887640449438202,88.0,1.0,0.5
243,heterogeneity,"[[178, 103, 64]]",1.2556649447601624,1433,217,Established CI #1,267.29651777962374,349.58629472037626,82.28977694075252,False,True,0.3595000598579645,0.9246042352893541,0.909510898584089,81.58629472037626,8.1171875,4.05859375
243,heterogeneity,"[[178, 103, 64]]",1.2556649447601624,1433,217,Established CI #2,269.0,355.0,86.0,False,True,5245.625499985181,0.9662921348314607,0.9662921348314607,86.0,3.0,0.5
244,heterogeneity,"[[121, 64, 47]]",1.4685511575261965,1000,138,Simulation (reference),156.0,212.0,56.0,False,True,497.79009993653744,1.0,1.0,56.0,0.0,0.0
244,heterogeneity,"[[121, 64, 47]]",1.4685511575261965,1000,138,ehp CI,156.0,212.0,56.0,False,True,31.73419996164739,1.0,1.0,56.0,0.0,0.0
244,heterogeneity,"[[121, 64, 47]]",1.4685511575261965,1000,138,Established CI #1,156.44701948107092,207.64872519978013,51.201705718709206,False,True,0.5773999728262424,0.9143161735483787,0.9143161735483787,51.201705718709206,4.798294281290794,1.9521276595744723
244,heterogeneity,"[[121, 64, 47]]",1.4685511575261965,1000,138,Established CI #2,156.0,211.0,55.0,False,True,2191.420999937691,0.9821428571428571,0.9821428571428571,55.0,1.0,0.5
245,heterogeneity,"[[175, 195, 152]]",1.6939565639334293,1123,218,Simulation (reference),221.0,239.0,18.0,False,True,470.3003999311477,1.0,1.0,18.0,0.0,0.0
245,heterogeneity,"[[175, 195, 152]]",1.6939565639334293,1123,218,ehp CI,222.0,239.0,17.0,False,True,83.39190005790442,0.9444444444444444,0.9444444444444444,17.0,1.0,0.5
245,heterogeneity,"[[175, 195, 152]]",1.6939565639334293,1123,218,Established CI #1,218.77936377423813,231.5495835941829,12.77021981994477,False,True,0.5320999771356583,0.7094566566635984,0.5217236231539704,10.549583594182906,9.67105263157896,4.83552631578948
245,heterogeneity,"[[175, 195, 152]]",1.6939565639334293,1123,218,Established CI #2,222.0,239.0,17.0,False,True,4737.914799945429,0.9444444444444444,0.9444444444444444,17.0,1.0,0.5
246,heterogeneity,"[[190, 198, 107]]",0.6526611713173063,1758,281,Simulation (reference),308.0,350.0,42.0,False,True,830.488600069657,1.0,1.0,42.0,0.0,0.0
246,heterogeneity,"[[190, 198, 107]]",0.6526611713173063,1758,281,ehp CI,309.0,351.0,42.0,False,True,135.13889990281314,1.0,0.9534883720930233,41.0,2.0,1.0
246,heterogeneity,"[[190, 198, 107]]",0.6526611713173063,1758,281,Established CI #1,321.8505550124646,381.62608050155404,59.77552548908943,False,True,0.543600064702332,1.4232267973592723,0.382329804816124,28.14944498753539,45.47663551401865,22.738317757009327
246,heterogeneity,"[[190, 198, 107]]",0.6526611713173063,1758,281,Established CI #2,309.0,350.0,41.0,False,True,8856.271900003776,0.9761904761904762,0.9761904761904762,41.0,1.0,0.5
247,heterogeneity,"[[103, 71, 12]]",0.6626518836490809,3048,162,Simulation (reference),302.0,797.0,495.0,False,True,1458.8287000078708,1.0,1.0,495.0,0.0,0.0
247,heterogeneity,"[[103, 71, 12]]",0.6626518836490809,3048,162,ehp CI,309.0,802.0,493.0,False,True,102.06540010403842,0.9959595959595959,0.976,488.0,12.0,6.0
247,heterogeneity,"[[103, 71, 12]]",0.6626518836490809,3048,162,Established CI #1,323.1001285480408,938.3998714519591,615.2997429039183,False,True,2.44159996509552,1.2430297836442794,0.7446573965685239,473.8998714519592,162.49999999999994,81.25
247,heterogeneity,"[[103, 71, 12]]",0.6626518836490809,3048,162,Established CI #2,318.0,759.0,441.0,False,True,7673.296599998139,0.8909090909090909,0.8909090909090909,441.0,54.0,11.0
248,heterogeneity,"[[195, 156, 35]]",1.5721641797589907,4346,316,Simulation (reference),878.0,1652.0,774.0,False,True,2157.5711999321356,1.0,1.0,774.0,0.0,0.0
248,heterogeneity,"[[195, 156, 35]]",1.5721641797589907,4346,316,ehp CI,888.0,1660.0,772.0,False,True,262.6697999658063,0.9974160206718347,0.9769820971867008,764.0,18.0,9.0
248,heterogeneity,"[[195, 156, 35]]",1.5721641797589907,4346,316,Established CI #1,646.6078856673139,1113.4064000469718,466.79851437965795,False,True,0.6321000400930643,0.6030988557876718,0.2341438695321569,235.40640004697184,769.9857142857143,384.99285714285713
248,heterogeneity,"[[195, 156, 35]]",1.5721641797589907,4346,316,Established CI #2,896.0,1642.0,746.0,False,True,20336.06110000983,0.9638242894056848,0.9638242894056848,746.0,28.0,4.0
249,heterogeneity,"[[200, 142, 46]]",1.5508475158927262,3087,296,Simulation (reference),630.0,1047.0,417.0,False,True,1890.522800036706,1.0,1.0,417.0,0.0,0.0
249,heterogeneity,"[[200, 142, 46]]",1.5508475158927262,3087,296,ehp CI,628.0,1045.0,417.0,False,True,200.4499000031501,1.0,0.9904534606205251,415.0,4.0,2.0
249,heterogeneity,"[[200, 142, 46]]",1.5508475158927262,3087,296,Established CI #1,501.39201635215164,769.9558097348049,268.5637933826533,False,True,0.5239000311121345,0.6440378738193124,0.2565134930744279,139.95580973480492,405.65217391304344,202.82608695652175
249,heterogeneity,"[[200, 142, 46]]",1.5508475158927262,3087,296,Established CI #2,632.0,1037.0,405.0,False,True,13568.978399969637,0.9712230215827338,0.9712230215827338,405.0,12.0,4.0
250,heterogeneity,"[[181, 187, 173]]",1.8143880460649966,1000,195,Simulation (reference),195.0,199.0,4.0,False,True,478.92400005366653,1.0,1.0,4.0,0.0,0.0
250,heterogeneity,"[[181, 187, 173]]",1.8143880460649966,1000,195,ehp CI,195.0,199.0,4.0,False,True,73.05879995692521,1.0,1.0,4.0,0.0,0.0
250,heterogeneity,"[[181, 187, 173]]",1.8143880460649966,1000,195,Established CI #1,195.0,197.44279146812158,2.442791468121584,False,True,0.548599986359477,0.610697867030396,0.610697867030396,2.442791468121584,1.5572085318784161,0.7786042659392081
250,heterogeneity,"[[181, 187, 173]]",1.8143880460649966,1000,195,Established CI #2,195.0,199.0,4.0,False,True,4126.020600087941,1.0,1.0,4.0,0.0,0.0
251,heterogeneity,"[[76, 174, 36]]",1.443491030407573,1837,214,Simulation (reference),345.0,583.0,238.0,False,True,822.2603000467643,1.0,1.0,238.0,0.0,0.0
251,heterogeneity,"[[76, 174, 36]]",1.443491030407573,1837,214,ehp CI,345.0,582.0,237.0,False,True,58.556600008159876,0.9957983193277311,0.9957983193277311,237.0,1.0,0.5
251,heterogeneity,"[[76, 174, 36]]",1.443491030407573,1837,214,Established CI #1,333.08055866662914,534.9749968889264,201.89443822229725,False,True,0.5731999408453703,0.8482959589172153,0.7601449326045677,189.9749968889264,59.94444444444446,29.97222222222223
251,heterogeneity,"[[76, 174, 36]]",1.443491030407573,1837,214,Established CI #2,347.0,576.0,229.0,False,True,2556.227100081742,0.9621848739495799,0.9621848739495799,229.0,9.0,2.5
252,heterogeneity,"[[135, 186, 55]]",1.2535056308438595,2283,266,Simulation (reference),423.0,624.0,201.0,False,True,338.4402999654412,1.0,1.0,201.0,0.0,0.0
252,heterogeneity,"[[135, 186, 55]]",1.2535056308438595,2283,266,ehp CI,423.0,625.0,202.0,False,True,37.275000009685755,1.0049751243781095,0.995049504950495,201.0,1.0,0.5
252,heterogeneity,"[[135, 186, 55]]",1.2535056308438595,2283,266,Established CI #1,387.004320076966,549.7320435593977,162.72772348243166,False,True,0.2335000317543745,0.8095906640916998,0.5347441084181567,126.73204355939765,110.26363636363635,55.131818181818176
252,heterogeneity,"[[135, 186, 55]]",1.2535056308438595,2283,266,Established CI #2,424.0,621.0,197.0,False,True,2600.875800009817,0.9800995024875622,0.9800995024875622,197.0,4.0,1.0
253,heterogeneity,"[[140, 21, 12]]",0.6734427925383454,1225,149,Simulation (reference),171.0,319.0,148.0,False,True,154.11950007546693,1.0,1.0,148.0,0.0,0.0
253,heterogeneity,"[[140, 21, 12]]",0.6734427925383454,1225,149,ehp CI,171.0,320.0,149.0,False,True,3.6795000778511167,1.0067567567567568,0.9932885906040269,148.0,1.0,0.5
253,heterogeneity,"[[140, 21, 12]]",0.6734427925383454,1225,149,Established CI #1,280.0272235779362,800.0144430887303,519.9872195107941,False,True,0.19799999427050352,3.513427158856717,0.06195847623258186,38.972776422063816,590.0416666666665,295.02083333333326
253,heterogeneity,"[[140, 21, 12]]",0.6734427925383454,1225,149,Established CI #2,173.0,305.0,132.0,False,True,244.9549000011757,0.8918918918918919,0.8918918918918919,132.0,16.0,6.0
254,heterogeneity,"[[151, 169, 67]]",1.521101727496429,1905,253,Simulation (reference),380.0,541.0,161.0,False,True,269.5589999202639,1.0,1.0,161.0,0.0,0.0
254,heterogeneity,"[[151, 169, 67]]",1.521101727496429,1905,253,ehp CI,381.0,543.0,162.0,False,True,32.228500000201166,1.0062111801242235,0.9815950920245399,160.0,3.0,1.5
254,heterogeneity,"[[151, 169, 67]]",1.521101727496429,1905,253,Established CI #1,328.91071732939594,435.26838714821594,106.35766981882,False,True,0.20720006432384253,0.6606066448373913,0.2605901932067604,55.268387148215936,156.82089552238813,78.41044776119406
254,heterogeneity,"[[151, 169, 67]]",1.521101727496429,1905,253,Established CI #2,382.0,540.0,158.0,False,True,2519.411599962041,0.9813664596273292,0.9813664596273292,158.0,3.0,0.5
255,heterogeneity,"[[122, 86, 55]]",0.5665765318620242,1000,153,Simulation (reference),163.0,191.0,28.0,False,True,123.23539995122701,1.0,1.0,28.0,0.0,0.0
255,heterogeneity,"[[122, 86, 55]]",0.5665765318620242,1000,153,ehp CI,162.0,191.0,29.0,False,True,11.336799943819642,1.0357142857142858,0.9655172413793104,28.0,1.0,0.5
255,heterogeneity,"[[122, 86, 55]]",0.5665765318620242,1000,153,Established CI #1,172.16766414860072,221.1414267604902,48.97376261188947,False,True,0.20949996542185545,1.749062950424624,0.3239056366638173,18.83233585139928,39.30909090909091,19.654545454545456
255,heterogeneity,"[[122, 86, 55]]",0.5665765318620242,1000,153,Established CI #2,163.0,191.0,28.0,False,True,794.0370999276638,1.0,1.0,28.0,0.0,0.0
256,heterogeneity,"[[124, 96, 67]]",1.585265645545768,1000,153,Simulation (reference),171.0,220.0,49.0,False,True,395.99340001586825,1.0,1.0,49.0,0.0,0.0
256,heterogeneity,"[[124, 96, 67]]",1.585265645545768,1000,153,ehp CI,173.0,221.0,48.0,False,True,25.259200017899275,0.9795918367346939,0.94,47.0,3.0,1.5
256,heterogeneity,"[[124, 96, 67]]",1.585265645545768,1000,153,Established CI #1,163.6927213016158,197.5013085491305,33.80858724751471,False,True,0.2769000129774213,0.6899711683166267,0.47065511176783226,26.5013085491305,29.80597014925371,14.902985074626855
256,heterogeneity,"[[124, 96, 67]]",1.585265645545768,1000,153,Established CI #2,173.0,220.0,47.0,False,True,1865.8214000752196,0.9591836734693877,0.9591836734693877,47.0,2.0,1.0
257,heterogeneity,"[[29, 187, 20]]",1.7606387772137455,1356,196,Simulation (reference),245.0,496.0,251.0,False,True,333.1645999569446,1.0,1.0,251.0,0.0,0.0
257,heterogeneity,"[[29, 187, 20]]",1.7606387772137455,1356,196,ehp CI,247.0,498.0,251.0,False,True,10.564600001089275,1.0,0.9841897233201581,249.0,4.0,2.0
257,heterogeneity,"[[29, 187, 20]]",1.7606387772137455,1356,196,Established CI #1,374.9382443590043,791.4617556409958,416.5235112819915,False,True,0.5872000474482775,1.659456220246978,0.2215374715454536,121.06175564099573,425.40000000000003,212.70000000000005
257,heterogeneity,"[[29, 187, 20]]",1.7606387772137455,1356,196,Established CI #2,251.0,485.0,234.0,False,True,817.2087999992073,0.9322709163346613,0.9322709163346613,234.0,17.0,2.5
258,heterogeneity,"[[77, 63, 11]]",0.7034470166780347,2205,129,Simulation (reference),234.0,629.0,395.0,False,True,524.6046000393108,1.0,1.0,395.0,0.0,0.0
258,heterogeneity,"[[77, 63, 11]]",0.7034470166780347,2205,129,ehp CI,232.0,629.0,397.0,False,True,26.86580002773553,1.0050632911392405,0.9949622166246851,395.0,2.0,1.0
258,heterogeneity,"[[77, 63, 11]]",0.7034470166780347,2205,129,Established CI #1,223.57916507909113,667.3299258299998,443.7507607509086,False,True,0.37809996865689754,1.1234196474706548,0.8901393190438406,395.0,48.750760750908626,13.954545454545439
258,heterogeneity,"[[77, 63, 11]]",0.7034470166780347,2205,129,Established CI #2,239.0,590.0,351.0,False,True,1950.9070999920368,0.8886075949367088,0.8886075949367088,351.0,44.0,17.0
259,heterogeneity,"[[54, 76, 35]]",1.9836974608479208,1000,95,Simulation (reference),115.0,181.0,66.0,False,True,163.65670005325228,1.0,1.0,66.0,0.0,0.0
259,heterogeneity,"[[54, 76, 35]]",1.9836974608479208,1000,95,ehp CI,115.0,183.0,68.0,False,True,8.747700019739568,1.0303030303030303,0.9705882352941176,66.0,2.0,1.0
259,heterogeneity,"[[54, 76, 35]]",1.9836974608479208,1000,95,Established CI #1,102.2564559642004,139.17211546437105,36.91565950017065,False,True,0.4734999965876341,0.5593281742450098,0.30697266373204574,24.172115464371046,54.571428571428555,27.285714285714278
259,heterogeneity,"[[54, 76, 35]]",1.9836974608479208,1000,95,Established CI #2,115.0,180.0,65.0,False,True,504.929699935019,0.9848484848484849,0.9848484848484849,65.0,1.0,0.5
260,heterogeneity,"[[162, 100, 90]]",1.6536126857005318,1000,172,Simulation (reference),176.0,200.0,24.0,False,True,130.65509998705238,1.0,1.0,24.0,0.0,0.0
260,heterogeneity,"[[162, 100, 90]]",1.6536126857005318,1000,172,ehp CI,176.0,200.0,24.0,False,True,12.64390000142157,1.0,1.0,24.0,0.0,0.0
260,heterogeneity,"[[162, 100, 90]]",1.6536126857005318,1000,172,Established CI #1,178.34844770923036,203.0071078463252,24.65866013709484,False,True,0.206399941816926,1.0274441723789518,0.8016982941665013,21.651552290769644,5.355555555555554,2.677777777777777
260,heterogeneity,"[[162, 100, 90]]",1.6536126857005318,1000,172,Established CI #2,176.0,199.0,23.0,False,True,743.1830000132322,0.9583333333333334,0.9583333333333334,23.0,1.0,0.5
261,heterogeneity,"[[163, 77, 66]]",1.7782584516252842,1000,174,Simulation (reference),185.0,231.0,46.0,False,True,118.45599999651313,1.0,1.0,46.0,0.0,0.0
261,heterogeneity,"[[163, 77, 66]]",1.7782584516252842,1000,174,ehp CI,185.0,231.0,46.0,False,True,11.148600024171174,1.0,1.0,46.0,0.0,0.0
261,heterogeneity,"[[163, 77, 66]]",1.7782584516252842,1000,174,Established CI #1,194.49497452248588,241.8686618411505,47.37368731866462,False,True,0.1783999614417553,1.029862767797057,0.641918137259542,36.505025477514124,20.363636363636374,10.181818181818187
261,heterogeneity,"[[163, 77, 66]]",1.7782584516252842,1000,174,Established CI #2,186.0,230.0,44.0,False,True,573.0257999384776,0.9565217391304348,0.9565217391304348,44.0,2.0,0.0
262,heterogeneity,"[[52, 95, 6]]",1.1616714608781227,4117,141,Simulation (reference),442.0,2615.0,2173.0,False,True,566.5212000021711,1.0,1.0,2173.0,0.0,0.0
262,heterogeneity,"[[52, 95, 6]]",1.1616714608781227,4117,141,ehp CI,458.0,2620.0,2162.0,False,True,27.85860002040863,0.9949378739070409,0.990358126721763,2157.0,21.0,10.5
262,heterogeneity,"[[52, 95, 6]]",1.1616714608781227,4117,141,Established CI #1,238.7493596022838,1562.0006403977163,1323.2512807954326,False,True,0.1976999919861555,0.6089513487323666,0.4713310209609287,1120.0006403977163,1256.25,628.125
262,heterogeneity,"[[52, 95, 6]]",1.1616714608781227,4117,141,Established CI #2,494.0,2254.0,1760.0,False,True,1985.0288999732584,0.8099401748734468,0.8099401748734468,1760.0,413.0,154.5
263,heterogeneity,"[[121, 123, 106]]",0.5185444292894343,1000,138,Simulation (reference),138.0,142.0,4.0,False,True,138.50170001387596,1.0,1.0,4.0,0.0,0.0
263,heterogeneity,"[[121, 123, 106]]",0.5185444292894343,1000,138,ehp CI,138.0,142.0,4.0,False,True,16.50059991516173,1.0,1.0,4.0,0.0,0.0
263,heterogeneity,"[[121, 123, 106]]",0.5185444292894343,1000,138,Established CI #1,138.0,143.9207487952816,5.920748795281611,False,True,0.20600005518645048,1.4801871988204027,0.6755902231805033,4.0,1.920748795281611,0.9603743976408055
263,heterogeneity,"[[121, 123, 106]]",0.5185444292894343,1000,138,Established CI #2,138.0,141.0,3.0,False,True,936.3714000210166,0.75,0.75,3.0,1.0,0.5
264,heterogeneity,"[[67, 155, 46]]",1.3606883286394946,1129,176,Simulation (reference),209.0,295.0,86.0,False,True,132.68080004490912,1.0,1.0,86.0,0.0,0.0
264,heterogeneity,"[[67, 155, 46]]",1.3606883286394946,1129,176,ehp CI,211.0,297.0,86.0,False,True,10.213600005954504,1.0,0.9545454545454546,84.0,4.0,2.0
264,heterogeneity,"[[67, 155, 46]]",1.3606883286394946,1129,176,Established CI #1,222.52179639676135,313.17385577715163,90.65205938039028,False,True,0.1764999469742179,1.0540937137254685,0.6957427375855588,72.47820360323865,31.695652173912976,15.847826086956502
264,heterogeneity,"[[67, 155, 46]]",1.3606883286394946,1129,176,Established CI #2,211.0,294.0,83.0,False,True,593.5097999172285,0.9651162790697675,0.9651162790697675,83.0,3.0,0.5
265,heterogeneity,"[[62, 171, 29]]",0.5786619195484536,1828,204,Simulation (reference),253.0,367.0,114.0,False,True,228.20389992557466,1.0,1.0,114.0,0.0,0.0
265,heterogeneity,"[[62, 171, 29]]",0.5786619195484536,1828,204,ehp CI,255.0,369.0,114.0,False,True,13.744500000029802,1.0,0.9655172413793104,112.0,4.0,2.0
265,heterogeneity,"[[62, 171, 29]]",0.5786619195484536,1828,204,Established CI #1,340.0748876506345,595.9423537286759,255.86746607804145,False,True,0.20540005061775446,2.2444514568249248,0.0785120649479992,26.92511234936552,316.0172413793104,158.00862068965523
265,heterogeneity,"[[62, 171, 29]]",0.5786619195484536,1828,204,Established CI #2,256.0,365.0,109.0,False,True,944.19830001425,0.956140350877193,0.956140350877193,109.0,5.0,0.5
266,heterogeneity,"[[70, 30, 7]]",0.7736539063334553,1500,93,Simulation (reference),147.0,580.0,433.0,False,True,195.68580004852265,1.0,1.0,433.0,0.0,0.0
266,heterogeneity,"[[70, 30, 7]]",0.7736539063334553,1500,93,ehp CI,151.0,585.0,434.0,False,True,7.259600097313523,1.002309468822171,0.9794520547945206,429.0,9.0,4.5
266,heterogeneity,"[[70, 30, 7]]",0.7736539063334553,1500,93,Established CI #1,129.6124253932064,584.6732888925079,455.0608634993015,False,True,0.18259999342262745,1.050948876441805,0.9515210705450275,433.0,22.06086349930152,6.357142857142833
266,heterogeneity,"[[70, 30, 7]]",0.7736539063334553,1500,93,Established CI #2,160.0,509.0,349.0,False,True,431.1401000013575,0.8060046189376443,0.8060046189376443,349.0,84.0,29.0
267,heterogeneity,"[[122, 139, 57]]",0.7367512714895368,1488,204,Simulation (reference),243.0,312.0,69.0,False,True,184.7830000333488,1.0,1.0,69.0,0.0,0.0
267,heterogeneity,"[[122, 139, 57]]",0.7367512714895368,1488,204,ehp CI,245.0,313.0,68.0,False,True,24.212799966335297,0.9855072463768116,0.9571428571428572,67.0,3.0,1.5
