event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21783528780,true,2015-03-01 19:01:36.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783528854,true,2015-03-02 19:01:36.000,-125.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783528933,true,2015-03-03 19:01:37.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529007,true,2015-03-04 19:01:37.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529082,true,2015-03-05 19:01:38.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529161,true,2015-03-06 19:01:38.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529234,true,2015-03-07 19:01:39.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529312,true,2015-03-08 19:01:39.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529387,true,2015-03-09 19:01:40.000,-126.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529461,true,2015-03-10 19:01:40.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529535,true,2015-03-11 19:01:41.000,-126.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529607,true,2015-03-12 19:01:41.000,-128.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529682,true,2015-03-13 19:01:41.000,-128.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529757,true,2015-03-14 19:01:42.000,-129.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529833,true,2015-03-15 19:01:42.000,-129.5,45.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529908,true,2015-03-16 19:01:43.000,-130.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783529980,true,2015-03-17 19:01:43.000,-129.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530057,true,2015-03-18 19:01:44.000,-129.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530128,true,2015-03-19 19:01:44.000,-129.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530203,true,2015-03-20 19:01:45.000,-129.5,47.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530274,true,2015-03-21 19:01:45.000,-129.5,47.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530352,true,2015-03-22 19:01:46.000,-129.5,47.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530423,true,2015-03-23 19:01:46.000,-129.5,46.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530496,true,2015-03-24 19:01:47.000,-129.5,47.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530568,true,2015-03-25 19:01:47.000,-129.5,47.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530641,true,2015-03-26 19:01:47.000,-130.5,47.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530715,true,2015-03-27 19:01:48.000,-129.5,48.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530788,true,2015-03-28 19:01:48.000,-129.5,48.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530862,true,2015-03-29 19:01:49.000,-129.5,48.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783530934,true,2015-03-30 19:01:49.000,-129.5,49.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531006,true,2015-03-31 19:01:50.000,-129.5,48.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531079,true,2015-04-01 19:01:50.000,-129.5,49.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531152,true,2015-04-02 19:01:51.000,-129.5,49.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531225,true,2015-04-03 19:01:51.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531296,true,2015-04-04 19:01:52.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531370,true,2015-04-05 19:01:52.000,-129.5,51.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531442,true,2015-04-06 19:01:53.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531516,true,2015-04-07 19:01:53.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531588,true,2015-04-08 19:01:53.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531660,true,2015-04-09 19:01:54.000,-131.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531733,true,2015-04-10 19:01:54.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531806,true,2015-04-11 19:01:55.000,-131.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531879,true,2015-04-12 19:01:55.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783531949,true,2015-04-13 19:01:56.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532020,true,2015-04-14 19:01:56.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532091,true,2015-04-15 19:01:57.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532162,true,2015-04-16 19:01:57.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532233,true,2015-04-17 19:01:58.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532304,true,2015-04-18 19:01:58.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532376,true,2015-04-19 19:01:58.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532445,true,2015-04-20 19:01:59.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532516,true,2015-04-21 19:01:59.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532586,true,2015-04-22 19:02:00.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532659,true,2015-04-23 19:02:00.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532728,true,2015-04-24 19:02:01.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532797,true,2015-04-25 19:02:01.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532869,true,2015-04-26 19:02:02.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783532940,true,2015-04-27 19:02:02.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533011,true,2015-04-28 19:02:03.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533082,true,2015-04-29 19:02:03.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533153,true,2015-04-30 19:02:04.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533224,true,2015-05-01 19:02:04.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533295,true,2015-05-02 19:02:04.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533366,true,2015-05-03 19:02:05.000,-129.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533434,true,2015-05-04 19:02:05.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533498,true,2015-05-05 19:02:06.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533560,true,2015-05-06 19:02:06.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533620,true,2015-05-07 19:02:07.000,-130.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783533679,true,2015-05-08 19:02:07.000,-131.5,50.5,"solar-geolocator","Cerorhinca monocerata","N369","101517426","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783536721,true,2015-07-14 19:02:27.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783536730,true,2015-07-15 18:19:57.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783536813,true,2015-07-17 06:19:57.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783536856,true,2015-07-17 19:02:27.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783536904,true,2015-07-18 19:02:28.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783536913,true,2015-07-19 18:19:58.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537052,true,2015-07-22 06:19:59.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537094,true,2015-07-22 19:02:29.000,-131.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537144,true,2015-07-23 19:02:29.000,-132.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537198,true,2015-07-24 19:02:30.000,-132.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537253,true,2015-07-25 19:02:30.000,-132.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537311,true,2015-07-26 19:02:30.000,-132.5,50.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537372,true,2015-07-27 19:02:31.000,-132.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537431,true,2015-07-28 19:02:31.000,-132.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537493,true,2015-07-29 19:02:31.000,-132.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537554,true,2015-07-30 19:02:31.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537616,true,2015-07-31 19:02:32.000,-132.5,47.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537684,true,2015-08-01 19:02:32.000,-132.5,47.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537745,true,2015-08-02 19:02:32.000,-132.5,47.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537808,true,2015-08-03 19:02:33.000,-132.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537874,true,2015-08-04 19:02:33.000,-132.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783537940,true,2015-08-05 19:02:33.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538001,true,2015-08-06 19:02:34.000,-132.5,50.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538068,true,2015-08-07 19:02:34.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538129,true,2015-08-08 19:02:34.000,-130.5,53.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538195,true,2015-08-09 19:02:35.000,-130.5,53.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538260,true,2015-08-10 19:02:35.000,-130.5,53.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538323,true,2015-08-11 19:02:35.000,-130.5,53.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538386,true,2015-08-12 19:02:35.000,-133.5,53.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538448,true,2015-08-13 19:02:36.000,-131.5,54.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538508,true,2015-08-14 19:02:36.000,-132.5,54.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538573,true,2015-08-15 19:02:36.000,-131.5,54.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538637,true,2015-08-16 19:02:37.000,-131.5,53.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538699,true,2015-08-17 19:02:37.000,-131.5,53.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538763,true,2015-08-18 19:02:37.000,-131.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538825,true,2015-08-19 19:02:38.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538888,true,2015-08-20 19:02:38.000,-131.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783538950,true,2015-08-21 19:02:38.000,-131.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539013,true,2015-08-22 19:02:39.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539076,true,2015-08-23 19:02:39.000,-131.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539139,true,2015-08-24 19:02:39.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539200,true,2015-08-25 19:02:39.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539261,true,2015-08-26 19:02:40.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539322,true,2015-08-27 19:02:40.000,-130.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539382,true,2015-08-28 19:02:40.000,-132.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539442,true,2015-08-29 19:02:41.000,-132.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539502,true,2015-08-30 19:02:41.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539562,true,2015-08-31 19:02:41.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539624,true,2015-09-01 19:02:42.000,-132.5,52.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539632,true,2015-09-02 18:20:12.000,-131.5,51.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539749,true,2015-09-04 06:20:12.000,-131.5,50.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539807,true,2015-09-04 19:02:43.000,-131.5,50.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539868,true,2015-09-05 19:02:43.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539929,true,2015-09-06 19:02:43.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783539990,true,2015-09-07 19:02:43.000,-130.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540050,true,2015-09-08 19:02:44.000,-130.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540112,true,2015-09-09 19:02:44.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540172,true,2015-09-10 19:02:44.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540233,true,2015-09-11 19:02:45.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540294,true,2015-09-12 19:02:45.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540354,true,2015-09-13 19:02:45.000,-131.5,50.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540414,true,2015-09-14 19:02:46.000,-131.5,50.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540476,true,2015-09-15 19:02:46.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540535,true,2015-09-16 19:02:46.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540597,true,2015-09-17 19:02:47.000,-129.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540658,true,2015-09-18 19:02:47.000,-130.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540720,true,2015-09-19 19:02:47.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540780,true,2015-09-20 19:02:47.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540841,true,2015-09-21 19:02:48.000,-130.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540902,true,2015-09-22 19:02:48.000,-130.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783540963,true,2015-09-23 19:02:48.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541024,true,2015-09-24 19:02:49.000,-130.5,47.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541085,true,2015-09-25 19:02:49.000,-130.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541146,true,2015-09-26 19:02:49.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541207,true,2015-09-27 19:02:50.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541268,true,2015-09-28 19:02:50.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541329,true,2015-09-29 19:02:50.000,-131.5,47.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541389,true,2015-09-30 19:02:51.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541450,true,2015-10-01 19:02:51.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541511,true,2015-10-02 19:02:51.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541572,true,2015-10-03 19:02:51.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541633,true,2015-10-04 19:02:52.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541694,true,2015-10-05 19:02:52.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541755,true,2015-10-06 19:02:52.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541816,true,2015-10-07 19:02:53.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541877,true,2015-10-08 19:02:53.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541937,true,2015-10-09 19:02:53.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783541997,true,2015-10-10 19:02:54.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783542057,true,2015-10-11 19:02:54.000,-131.5,48.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783542117,true,2015-10-12 19:02:54.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783542177,true,2015-10-13 19:02:55.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783542237,true,2015-10-14 19:02:55.000,-131.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783542297,true,2015-10-15 19:02:55.000,-130.5,49.5,"solar-geolocator","Cerorhinca monocerata","R376","101511098","Rhinoceros Auklet North American Pacific Coast (GLS)"
